Zip,City,State
37373,Sale Creek,TN
80248,Denver,CO
67330,Altamont,KS
70605,Lake Charles,LA
71933,Bonnerdale,AR
72394,Widener,AR
72680,Timbo,AR
72923,Barling,AR
73857,Sharon,OK
76856,Mason,TX
76908,Goodfellow AFB,TX
77476,Simonton,TX
77735,Tomball,TX
84757,New Harmony,UT
85724,Tucson,AZ
60187,Wheaton,IL
66481,Weir,KS
66834,Alta Vista,KS
55029,Grandy,MN
55441,Minneapolis,MN
56131,Fulda,MN
56270,Morton,MN
49038,Coloma,MI
49952,Nisula,MI
40596,Lexington,KY
41216,East Point,KY
41777,Yeaddiss,KY
33747,Saint Petersburg,FL
33873,Wauchula,FL
33946,Placida,FL
34703,Astatula,FL
35468,Kellerman,AL
35755,Langston,AL
35969,Fort Payne,AL
42722,Canmer,KY
43812,Coshocton,OH
45429,Dayton,OH
46327,Hammond,IN
47529,Elnora,IN
37422,Chattanooga,TN
37842,Ozone,TN
61543,Liverpool,IL
61728,Colfax,IL
62887,Springerton,IL
72554,Mammoth Spring,AR
73739,Goltry,OK
79109,Amarillo,TX
80449,Hartsel,CO
81077,Swink,CO
75452,Leonard,TX
75765,Hawkins,TX
77641,Port Arthur,TX
64756,Jerico Springs,MO
65609,Bakersfield,MO
66104,Kansas City,KS
68135,Omaha,NE
17077,Ono,PA
18035,Cherryville,PA
18618,Harveys Lake,PA
19146,Philadelphia,PA
14740,Gerry,NY
15276,Pittsburgh,PA
30173,Silver Creek,GA
30473,Uvalda,GA
33339,Fort Lauderdale,FL
33407,West Palm Beach,FL
33908,Fort Myers,FL
34420,Belleview,FL
35072,Goodwater,AL
36031,Fort Davis,AL
36582,Theodore,AL
38372,Savannah,TN
45042,Middletown,OH
45250,Cincinnati,OH
55432,Minneapolis,MN
48278,Detroit,MI
48393,Wixom,MI
48851,Lyons,MI
49022,Benton Harbor,MI
52728,Buffalo,IA
13848,Tunnel,NY
13850,Vestal,NY
15112,East Pittsburgh,PA
15201,Pittsburgh,PA
15937,Jerome,PA
20860,Sandy Spring,MD
21133,Randallstown,MD
21687,Ridgely,MD
21821,Deal Island,MD
04668,Princeton,ME
07627,Demarest,NJ
11218,Brooklyn,NY
24203,Bristol,VA
24872,Panther,WV
12776,Roscoe,NY
18957,Salford,PA
75228,Dallas,TX
77484,Waller,TX
82835,Clearmont,WY
83620,Fruitvale,ID
66032,Garnett,KS
66077,Potter,KS
16673,Roaring Spring,PA
04543,Damariscotta,ME
05146,Grafton,VT
20447,Washington,DC
03220,Belmont,NH
04412,Brewer,ME
04455,Lee,ME
17008,Bowmansdale,PA
23045,Diggs,VA
23666,Hampton,VA
29150,Sumter,SC
12406,Arkville,NY
12460,Oak Hill,NY
27568,Pine Level,NC
46158,Mooresville,IN
47128,Madison,IN
48089,Warren,MI
49078,Otsego,MI
49094,Union City,MI
55119,Saint Paul,MN
38281,Union City,TN
38634,Holly Springs,MS
39158,Ridgeland,MS
55606,Hovland,MN
56375,Saint Stephen,MN
34769,Saint Cloud,FL
35143,Shelby,AL
35808,Huntsville,AL
38963,Tutwiler,MS
46859,Fort Wayne,IN
48118,Chelsea,MI
48918,Lansing,MI
46508,Burket,IN
49683,Thompsonville,MI
35754,Laceys Spring,AL
40357,North Middletown,KY
03278,Warner,NH
05363,Wilmington,VT
06123,Hartford,CT
01040,Holyoke,MA
01534,Northbridge,MA
01778,Wayland,MA
93032,Oxnard,CA
96063,Mineral,CA
96759,Kunia,HI
98415,Tacoma,WA
83535,Juliaetta,ID
85260,Scottsdale,AZ
85281,Tempe,AZ
75901,Lufkin,TX
94045,Pacifica,CA
95305,Big Oak Flat,CA
78374,Portland,TX
91733,South El Monte,CA
70521,Cecilia,LA
14809,Avoca,NY
15354,Pine Bank,PA
08322,Franklinville,NJ
12494,West Shokan,NY
07175,Newark,NJ
07507,Hawthorne,NJ
16743,Port Allegany,PA
17214,Blue Ridge Summit,PA
00820,Christiansted,VI
99743,Healy,AK
43771,Philo,OH
33924,Captiva,FL
34705,Astatula,FL
24715,Bramwell,WV
24818,Brenton,WV
43035,Lewis Center,OH
43951,Lafferty,OH
46898,Fort Wayne,IN
47435,Helmsburg,IN
28453,Magnolia,NC
28710,Bat Cave,NC
29102,Manning,SC
29703,Bowling Green,SC
29912,Coosawatchie,SC
27968,Rodanthe,NC
33441,Deerfield Beach,FL
33594,Valrico,FL
95517,Diamond Springs,CA
96160,Truckee,CA
98933,Harrah,WA
83862,Samuels,ID
75387,Dallas,TX
77088,Houston,TX
77516,Angleton,TX
95128,San Jose,CA
78256,San Antonio,TX
78543,Elsa,TX
78729,Austin,TX
91116,Pasadena,CA
92517,Riverside,CA
99736,Deering,AK
62970,Olmsted,IL
63113,Saint Louis,MO
63134,Saint Louis,MO
64677,Purdin,MO
65302,Sedalia,MO
65541,Lenox,MO
56543,Foxhome,MN
57420,Akaska,SD
58480,Sanborn,ND
59004,Ashland,MT
67411,Fairview,KS
68781,Tilden,NE
54634,Hillsboro,WI
55308,Becker,MN
27624,Raleigh,NC
32725,Deltona,FL
48275,Detroit,MI
48757,Reese,MI
49256,Morenci,MI
17547,Marietta,PA
05660,Moretown,VT
05901,Averill,VT
06110,W Hartford,CT
06860,Norwalk,CT
12432,Glasco,NY
22723,Hood,VA
23076,Hudgins,VA
23103,Manakin Sabot,VA
13450,Roseboom,NY
14270,Buffalo,NY
18979,Woxall,PA
01930,Gloucester,MA
02152,Winthrop,MA
02790,Westport,MA
25755,Huntington,WV
76623,Avalon,TX
16531,Erie,PA
17536,Kirkwood,PA
17980,Tower City,PA
25239,Cottageville,WV
06239,Danielson,CT
07830,Califon,NJ
08205,Absecon,NJ
10528,Harrison,NY
12196,West Sand Lake,NY
13123,North Bay,NY
28243,Charlotte,NC
23670,Hampton,VA
14083,Java Village,NY
14476,Kendall,NY
15290,Pittsburgh,PA
03102,Manchester,NH
04081,South Waterford,ME
04330,Augusta,ME
20717,Bowie,MD
67039,Douglass,KS
67205,Wichita,KS
67855,Johnson,KS
75928,Bon Wier,TX
77066,Houston,TX
71263,Oak Grove,LA
71277,Spearsville,LA
71901,Hot Springs National Park,AR
80932,Colorado Springs,CO
81328,Mancos,CO
72111,Mount Vernon,AR
72310,Armorel,AR
72312,Barton,AR
92365,Newberry Springs,CA
84035,Jensen,UT
85548,Safford,AZ
87199,Albuquerque,NM
87540,Lamy,NM
94146,San Francisco,CA
94165,San Francisco,CA
94271,Sacramento,CA
98240,Custer,WA
98527,Bay Center,WA
50611,Bristow,IA
50831,Arispe,IA
68342,Diller,NE
68715,Battle Creek,NE
68846,Hordville,NE
70747,Innis,LA
65274,New Franklin,MO
44236,Hudson,OH
71286,Transylvania,LA
45229,Cincinnati,OH
52757,Low Moor,IA
64439,Dearborn,MO
53702,Madison,WI
59231,Saint Marie,MT
99640,Nondalton,AK
92324,Colton,CA
12463,Palenville,NY
12958,Mooers,NY
95120,San Jose,CA
98042,Kent,WA
98619,Glenwood,WA
90005,Los Angeles,CA
95605,West Sacramento,CA
96742,Kalaupapa,HI
03076,Pelham,NH
04066,Orrs Island,ME
02673,West Yarmouth,MA
32232,Jacksonville,FL
33010,Hialeah,FL
13615,Brownville,NY
14141,Springville,NY
14167,Varysburg,NY
14623,Rochester,NY
15275,Pittsburgh,PA
15640,Hutchinson,PA
15922,Belsano,PA
15931,Ebensburg,PA
26222,Hacker Valley,WV
21088,Lineboro,MD
21223,Baltimore,MD
22650,Rileyville,VA
08801,Annandale,NJ
00733,Ponce,PR
02551,Oak Bluffs,MA
13864,Willseyville,NY
05067,South Pomfret,VT
95130,San Jose,CA
95355,Modesto,CA
95980,Storrie,CA
89148,Las Vegas,NV
90086,Los Angeles,CA
96753,Kihei,HI
97035,Lake Oswego,OR
92867,Orange,CA
99923,Hyder,AK
73442,Loco,OK
66850,Elmdale,KS
68883,Wood River,NE
63763,McGee,MO
64771,Moundville,MO
76677,Perry,TX
77566,Lake Jackson,TX
60921,Chatsworth,IL
61254,Geneseo,IL
61528,Edwards,IL
79405,Lubbock,TX
80457,Kittredge,CO
35147,Sterrett,AL
49509,Grand Rapids,MI
27864,Pinetops,NC
42202,Adairville,KY
42354,McHenry,KY
19808,Wilmington,DE
20424,Washington,DC
21795,Williamsport,MD
76310,Wichita Falls,TX
76565,Pottsville,TX
77404,Bay City,TX
78403,Corpus Christi,TX
60162,Hillside,IL
61525,Dunlap,IL
62292,Tilden,IL
63068,New Haven,MO
68828,Comstock,NE
70535,Eunice,LA
65065,Osage Beach,MO
65066,Owensville,MO
85027,Phoenix,AZ
85311,Glendale,AZ
86017,Munds Park,AZ
88041,Hanover,NM
74367,Strang,OK
74467,Wagoner,OK
75359,Dallas,TX
83346,Oakley,ID
14876,Reading Center,NY
16433,Saegertown,PA
17365,Wellsville,PA
30258,Molena,GA
30369,Atlanta,GA
30642,Greensboro,GA
31790,Sycamore,GA
23337,Wallops Island,VA
23707,Portsmouth,VA
05439,Colchester,VT
06027,East Hartland,CT
06518,Hamden,CT
07470,Wayne,NJ
20861,Ashton,MD
23432,Suffolk,VA
23512,Norfolk,VA
75262,Dallas,TX
76234,Decatur,TX
76882,Talpa,TX
77406,Richmond,TX
81044,Hasty,CO
82643,Midwest,WY
96046,Hyampom,CA
88232,Hagerman,NM
98336,Glenoma,WA
99699,Funny River,AK
93265,Springville,CA
93433,Grover Beach,CA
78270,San Antonio,TX
78748,Austin,TX
78959,Waelder,TX
79065,Pampa,TX
79731,Crane,TX
11233,Brooklyn,NY
25259,Looneyville,WV
25853,Helen,WV
29322,Campobello,SC
29527,Conway,SC
29597,North Myrtle Beach,SC
28010,Barium Springs,NC
65684,Morris,MO
66636,Topeka,KS
67669,Stockton,KS
58645,Medora,ND
58792,Voltaire,ND
60048,Libertyville,IL
61012,Capron,IL
61060,Orangeville,IL
61722,Arrowsmith,IL
61928,Gays,IL
98346,Kingston,WA
99206,Spokane,WA
68521,Lincoln,NE
68749,Magnet,NE
70704,Baker,LA
76681,Richland,TX
77461,Needville,TX
77633,Brenham,TX
79034,Follett,TX
93219,Earlimart,CA
94703,Berkeley,CA
95148,San Jose,CA
80515,Drake,CO
82442,Ten Sleep,WY
83436,Newdale,ID
74446,Okay,OK
76068,Mineral Wells,TX
86312,Prescott Valley,AZ
72865,Subiaco,AR
45786,Waterford,OH
40178,Westview,KY
41274,Wittensville,KY
42320,Beaver Dam,KY
43082,Westerville,OH
39114,Mendenhall,MS
60062,Northbrook,IL
56585,Ulen,MN
56659,Max,MN
56722,Euclid,MN
57526,Carter,SD
54169,Sherwood,WI
50661,North Washington,IA
03217,Ashland,NH
04257,Mexico,ME
16035,Forestville,PA
24162,Shawsville,VA
20859,Potomac,MD
22501,Ladysmith,VA
22980,Waynesboro,VA
26410,Newburg,WV
28002,Albemarle,NC
17949,Mahanoy Plane,PA
76308,Wichita Falls,TX
78469,Corpus Christi,TX
79331,Lamesa,TX
52352,Walker,IA
53062,New Holstein,WI
53206,Milwaukee,WI
54460,Owen,WI
58507,Bismarck,ND
61914,Bethany,IL
65058,Meta,MO
65067,Portland,MO
66049,Lawrence,KS
68376,Humboldt,NE
70611,Lake Charles,LA
70631,Cameron,LA
70720,Bueche,LA
71207,Monroe,LA
63555,Memphis,MO
64476,Pickering,MO
73013,Edmond,OK
74350,Langley,OK
31409,Savannah,GA
32131,East Palatka,FL
32715,Altamonte Springs,FL
32927,Cocoa,FL
46951,Macy,IN
49807,Bark River,MI
50265,West Des Moines,IA
51020,Galva,IA
53543,Highland,WI
54401,Wausau,WI
55591,Monticello,MN
55955,Mantorville,MN
56309,Ashby,MN
56757,Stephen,MN
42321,Beech Creek,KY
44186,Cleveland,OH
38614,Clarksdale,MS
40019,Eminence,KY
30202,Alpharetta,GA
32335,Sumatra,FL
32509,Pensacola,FL
33325,Fort Lauderdale,FL
36346,Jack,AL
45776,Shade,OH
47249,Kurtz,IN
47387,Straughn,IN
48309,Rochester,MI
36613,Eight Mile,AL
06437,Guilford,CT
06721,Waterbury,CT
29684,Starr,SC
12051,Coxsackie,NY
22153,Springfield,VA
23833,Church Road,VA
24010,Roanoke,VA
24847,Itmann,WV
20141,Round Hill,VA
20546,Washington,DC
20839,Beallsville,MD
21776,New Windsor,MD
25181,Seth,WV
26618,Elmira,WV
92065,Ramona,CA
98246,Bow,WA
99211,Spokane,WA
99329,Dixie,WA
99585,Marshall,AK
99919,Thorne Bay,AK
03882,South Effingham,NH
60507,Aurora,IL
60521,Hinsdale,IL
61237,Buffalo Prairie,IL
61490,Woodhull,IL
62812,Benton,IL
64160,Kansas City,MO
64431,Clearmont,MO
79606,Abilene,TX
80478,Tabernash,CO
71961,Oden,AR
82054,Carpenter,WY
83628,Homedale,ID
86301,Prescott,AZ
65744,Rueter,MO
75958,Martinsville,TX
76454,Gorman,TX
76554,Little River,TX
52339,Tama,IA
55582,Monticello,MN
56017,Cleveland,MN
37027,Brentwood,TN
44003,Andover,OH
45255,Cincinnati,OH
45715,Beverly,OH
45860,Maria Stein,OH
48162,Monroe,MI
59638,Jefferson City,MT
56150,Lakefield,MN
58381,Warwick,ND
58560,Moffit,ND
59115,Billings,MT
49778,Brimley,MI
50033,Bevington,IA
50048,Casey,IA
50119,Harvey,IA
42038,Eddyville,KY
47637,Tennyson,IN
48743,Long Lake,MI
48855,Howell,MI
43772,Pleasant City,OH
44149,Brunswick,OH
46406,Gary,IN
49753,Lachine,MI
39901,Atlanta,GA
14061,Farnham,NY
14645,Rochester,NY
15230,Pittsburgh,PA
32312,Tallahassee,FL
23356,Greenbackville,VA
08231,Oceanville,NJ
20169,Haymarket,VA
22207,Arlington,VA
28657,Newland,NC
29391,Duncan,SC
29426,Adams Run,SC
30137,Emerson,GA
12024,Brainard,NY
13362,Knoxboro,NY
17842,Middleburg,PA
33870,Sebring,FL
35674,Tuscumbia,AL
36142,Montgomery,AL
25205,Uneeda,WV
25330,Charleston,WV
25621,Gilbert,WV
41135,Emerson,KY
27412,Greensboro,NC
45840,Findlay,OH
46375,Schererville,IN
32860,Orlando,FL
04270,Oxford,ME
04332,Augusta,ME
07002,Bayonne,NJ
07191,Newark,NJ
07716,Atlantic Highlands,NJ
00824,Christiansted,VI
13835,Richford,NY
16021,Branchton,PA
17415,York,PA
32132,Edgewater,FL
24831,Elkhorn,WV
21610,Betterton,MD
21645,Kennedyville,MD
18013,Bangor,PA
12825,Queensbury,NY
28906,Murphy,NC
30067,Marietta,GA
80403,Golden,CO
81611,Aspen,CO
83469,Shoup,ID
64508,Saint Joseph,MO
65669,Highlandville,MO
88044,La Mesa,NM
88534,El Paso,TX
90003,Los Angeles,CA
71742,Fordyce,AR
90509,Torrance,CA
91423,Sherman Oaks,CA
92007,Cardiff By The Sea,CA
99684,Unalakleet,AK
95493,Witter Springs,CA
94155,San Francisco,CA
59825,Clinton,MT
60007,Elk Grove Village,IL
62347,Liberty,IL
62401,Effingham,IL
62432,Hidalgo,IL
68740,Hoskins,NE
70722,Clinton,LA
76803,Brownwood,TX
76853,Lometa,TX
78336,Aransas Pass,TX
65285,Thompson,MO
67879,Tribune,KS
56262,Milan,MN
56550,Hendrum,MN
58250,Lankin,ND
73835,Camargo,OK
80840,U S A F Academy,CO
81138,Jaroso,CO
82831,Arvada,WY
84097,Orem,UT
87728,Maxwell,NM
90261,Lawndale,CA
91602,North Hollywood,CA
93237,Kaweah,CA
97050,Rufus,OR
97366,South Beach,OR
04007,Biddeford,ME
05447,East Berkshire,VT
07010,Cliffside Park,NJ
07711,Allenhurst,NJ
00609,Aibonito,PR
42164,Scottsville,KY
43336,Middleburg,OH
47241,Bedford,IN
47320,Albany,IN
04463,Milo,ME
05355,Wardsboro,VT
14626,Rochester,NY
58639,Hettinger,ND
59717,Bozeman,MT
62286,Sparta,IL
85553,Tonto Basin,AZ
86549,Sawmill,AZ
80299,Denver,CO
81084,Two Buttes,CO
19930,Bethany Beach,DE
22046,Falls Church,VA
22908,Charlottesville,VA
19105,Philadelphia,PA
28757,Montreat,NC
29445,Goose Creek,SC
26753,Ridgeley,WV
27523,Eagle Rock,NC
53565,Mineral Point,WI
54481,Stevens Point,WI
54555,Phillips,WI
54751,Menomonie,WI
15740,Frostburg,PA
16844,Julian,PA
08315,Dividing Creek,NJ
12438,Halcottsville,NY
12538,Hyde Park,NY
13809,Mount Upton,NY
25951,Hinton,WV
26149,Middlebourne,WV
26228,Kanawha Head,WV
01822,Billerica,MA
02571,Wareham,MA
19543,Morgantown,PA
95114,San Jose,CA
95138,San Jose,CA
95203,Stockton,CA
76513,Belton,TX
76544,Killeen,TX
77371,Shepherd,TX
80206,Denver,CO
82929,Little America,WY
85941,Whiteriver,AZ
68627,Cedar Rapids,NE
86446,Mohave Valley,AZ
78591,Santa Elena,TX
79043,Hart,TX
70403,Hammond,LA
72632,Eureka Springs,AR
73491,Velma,OK
92629,Dana Point,CA
92843,Garden Grove,CA
03040,East Candia,NH
05839,Glover,VT
06062,Plainville,CT
08848,Milford,NJ
10981,Sugar Loaf,NY
01393,Whately,MA
65633,Crane,MO
65788,Peace Valley,MO
66250,Shawnee Mission,KS
66838,Burdick,KS
58575,Turtle Lake,ND
59471,Roy,MT
52727,Bryant,IA
36850,Camp Hill,AL
14443,East Bloomfield,NY
15258,Pittsburgh,PA
15349,Mount Morris,PA
20576,Washington,DC
21150,Simpsonville,MD
42501,Somerset,KY
43740,Gratiot,OH
44232,Green,OH
45068,Waynesville,OH
45407,Dayton,OH
55053,Nerstrand,MN
55567,Young America,MN
63144,Saint Louis,MO
63952,Mill Spring,MO
48831,Elsie,MI
45434,Dayton,OH
50021,Ankeny,IA
41338,Island City,KY
35175,Union Grove,AL
87323,Thoreau,NM
87514,Arroyo Seco,NM
89024,Mesquite,AZ
89147,Las Vegas,NV
97537,Rogue River,OR
98160,Seattle,WA
98280,Orcas,WA
99170,Rosalia,WA
99619,Kodiak,AK
92635,Laguna Hills,CA
05858,North Concord,VT
07031,North Arlington,NJ
07512,Totowa,NJ
01468,Templeton,MA
02739,Mattapoisett,MA
93009,Ventura,CA
99745,Hughes,AK
29839,Montmorenci,SC
30021,Clarkston,GA
40390,Wilmore,KY
23897,Yale,VA
24147,Rich Creek,VA
29803,Aiken,SC
29929,Islandton,SC
17974,Seltzer,PA
18051,Fogelsville,PA
19016,Chester,PA
19711,Newark,DE
21661,Rock Hall,MD
22401,Fredericksburg,VA
22481,Jersey,VA
24637,Pounding Mill,VA
33825,Avon Park,FL
27843,Hobgood,NC
27920,Buxton,NC
39079,Goodman,MS
52135,Clermont,IA
57761,New Underwood,SD
60452,Oak Forest,IL
45742,Little Hocking,OH
46256,Indianapolis,IN
46857,Fort Wayne,IN
66024,Elwood,KS
66217,Shawnee Mission,KS
68120,Omaha,NE
68980,Trumbull,NE
54630,Galesville,WI
55169,Saint Paul,MN
72202,Little Rock,AR
72569,Poughkeepsie,AR
73744,Hitchcock,OK
75173,Nevada,TX
75386,Dallas,TX
97416,Camas Valley,OR
99148,Loon Lake,WA
01259,Southfield,MA
37396,Whiteside,TN
38391,Denmark,TN
98507,Olympia,WA
56683,Tenstrike,MN
60041,Ingleside,IL
60133,Hanover Park,IL
79954,El Paso,TX
93382,Bakersfield,CA
89599,Reno,NV
90001,Los Angeles,CA
91927,La Presa,CA
67010,Augusta,KS
68934,Deweese,NE
59468,Power,MT
60054,McHenry,IL
61655,Peoria,IL
62330,Dallas City,IL
50138,Knoxville,IA
57399,Huron,SD
58018,Colfax,ND
58071,Tower City,ND
59117,Billings,MT
64082,Lees Summit,MO
73126,Oklahoma City,OK
70156,New Orleans,LA
71259,Mangham,LA
92252,Joshua Tree,CA
77203,Houston,TX
77508,Pasadena,TX
77616,Fred,TX
77873,Richards,TX
57799,Spearfish,SD
58043,Havana,ND
58345,Lawton,ND
59064,Pompeys Pillar,MT
73107,Oklahoma City,OK
54306,Green Bay,WI
63024,Ballwin,MO
65774,Weaubleau,MO
66516,Netawaka,KS
67336,Chetopa,KS
68788,West Point,NE
71008,Bienville,LA
81042,Gulnare,CO
81149,Saguache,CO
83344,Murtaugh,ID
84095,South Jordan,UT
79987,El Paso,TX
80016,Aurora,CO
97013,Canby,OR
97040,Mosier,OR
87048,Corrales,NM
88112,Broadview,NM
95338,Mariposa,CA
30135,Douglasville,GA
30420,Cobbtown,GA
31522,Saint Simons Island,GA
35181,Watson,AL
37687,Roan Mountain,TN
37816,Morristown,TN
41831,Leburn,KY
43009,Cable,OH
94545,Hayward,CA
95443,Glenhaven,CA
97293,Portland,OR
97437,Elmira,OR
91384,Castaic,CA
93212,Corcoran,CA
93541,Lee Vining,CA
98293,Startup,WA
98583,Satsop,WA
98661,Vancouver,WA
99613,King Salmon,AK
02362,Plymouth,MA
57411,Bryant,SD
41043,Foster,KY
43231,Columbus,OH
32867,Orlando,FL
33067,Pompano Beach,FL
33538,Lake Panasoffkee,FL
33860,Mulberry,FL
52347,Victor,IA
47878,Seelyville,IN
49743,Hawks,MI
50141,Laurel,IA
38632,Hernando,MS
39475,Purvis,MS
46223,Indianapolis,IN
46536,Lakeville,IN
47456,Quincy,IN
78156,Seguin,TX
78608,Briggs,TX
79095,Wellington,TX
82331,Saratoga,WY
83221,Blackfoot,ID
61258,Hooppole,IL
71841,Gillham,AR
72544,Henderson,AR
74966,Wister,OK
75450,Lake Creek,TX
88065,Tyrone,NM
89420,Luning,NV
90067,Los Angeles,CA
21233,Baltimore,MD
02477,Watertown,MA
05478,Saint Albans,VT
05738,Cuttingsville,VT
14414,Avon,NY
10562,Ossining,NY
15705,Indiana,PA
00916,San Juan,PR
39174,Tougaloo,MS
27962,Plymouth,NC
28234,Charlotte,NC
32225,Jacksonville,FL
32653,Gainesville,FL
32934,Melbourne,FL
50593,Varina,IA
51510,Carter Lake,IA
65626,Caulfield,MO
66738,Fulton,KS
67206,Wichita,KS
68641,Howells,NE
57065,Trent,SD
59489,Winifred,MT
61833,Tilton,IL
54974,Rosendale,WI
55910,Altura,MN
73567,Sterling,OK
74046,Milfay,OK
74873,Tecumseh,OK
45207,Cincinnati,OH
45233,Cincinnati,OH
56688,Wirt,MN
51560,Oakland,IA
52211,Brooklyn,IA
36579,Stockton,AL
39107,McAdams,MS
30434,Louisville,GA
33022,Hollywood,FL
44322,Akron,OH
35541,Arley,AL
35950,Albertville,AL
41602,Auxier,KY
48217,Detroit,MI
49799,Wolverine,MI
50601,Ackley,IA
14226,Buffalo,NY
17014,Cocolamus,PA
03077,Raymond,NH
24607,Breaks,VA
21156,Upper Falls,MD
21230,Baltimore,MD
21668,Sudlersville,MD
23069,Hanover,VA
19101,Philadelphia,PA
08320,Fairton,NJ
12175,Summit,NY
13072,Georgetown,NY
00661,Humacao,PR
60116,Carol Stream,IL
60919,Cabery,IL
61273,Orion,IL
57724,Camp Crook,SD
35966,Flat Rock,AL
40510,Lexington,KY
40583,Lexington,KY
41081,Plummers Landing,KY
43536,Mark Center,OH
79783,Tarzan,TX
93643,North Fork,CA
97435,Drain,OR
66712,Arma,KS
68938,Fairfield,NE
28849,Wrightsboro,NC
29743,Smyrna,SC
39533,Biloxi,MS
39581,Pascagoula,MS
11731,East Northport,NY
14170,West Falls,NY
63099,Fenton,MO
71067,Princeton,LA
51018,Cushing,IA
56518,Bluffton,MN
20676,Port Republic,MD
20857,Rockville,MD
21014,Bel Air,MD
22663,White Post,VA
54028,Woodville,WI
55394,Young America,MN
57364,New Holland,SD
73197,Oklahoma City,OK
50981,Des Moines,IA
69357,Mitchell,NE
30665,Siloam,GA
31019,Dexter,GA
32721,Deland,FL
39555,Hurley,MS
40384,Versailles,KY
44073,Novelty,OH
44241,Streetsboro,OH
45012,Hamilton,OH
46046,Hillisburg,IN
46149,Lizton,IN
46538,Leesburg,IN
47370,Pershing,IN
35299,Birmingham,AL
28479,Winnabow,NC
28781,Topton,NC
26210,Adrian,WV
49735,Gaylord,MI
50303,Des Moines,IA
72459,Ravenden,AR
72520,Camp,AR
72526,Cushman,AR
72903,Fort Smith,AR
73434,Foster,OK
70431,Bush,LA
70458,Slidell,LA
71441,Kelly,LA
48073,Royal Oak,MI
48611,Auburn,MI
12208,Albany,NY
20170,Herndon,VA
05670,South Barre,VT
07630,Emerson,NJ
15783,West Lebanon,PA
12182,Troy,NY
11368,Corona,NY
00954,Toa Alta,PR
01441,Gardner,MA
18419,Factoryville,PA
18629,Mehoopany,PA
83602,Banks,ID
91755,Monterey Park,CA
91917,Dulzura,CA
87513,Arroyo Hondo,NM
89103,Las Vegas,NV
93705,Fresno,CA
94208,Sacramento,CA
96863,M C B H Kaneohe Bay,HI
97021,Dufur,OR
77433,Cypress,TX
79699,Abilene,TX
55115,Saint Paul,MN
66753,McCune,KS
66862,Matfield Green,KS
69022,Cambridge,NE
19721,New Castle,DE
69336,Bridgeport,NE
61742,Goodfield,IL
62932,Elkville,IL
63439,Emden,MO
68649,North Bend,NE
69214,Johnstown,NE
62056,Litchfield,IL
62218,Bartelso,IL
61350,Ottawa,IL
66751,La Harpe,KS
75801,Palestine,TX
16117,Ellwood City,PA
92273,Seeley,CA
17045,Liverpool,PA
92340,Hesperia,CA
92544,Hemet,CA
05821,Barnet,VT
46280,Indianapolis,IN
47135,Laconia,IN
47731,Evansville,IN
47922,Brook,IN
11697,Breezy Point,NY
12164,Speculator,NY
38621,Crenshaw,MS
39038,Belzoni,MS
39092,Lake,MS
29107,Neeses,SC
26456,West Union,WV
23830,Carson,VA
12514,Clinton Corners,NY
13316,Camden,NY
20831,Chesapeake Beach,MD
24263,Jonesville,VA
25085,Gauley Bridge,WV
91747,La Puente,CA
91962,Pine Valley,CA
93727,Fresno,CA
90049,Los Angeles,CA
95518,Arcata,CA
98357,Neah Bay,WA
99694,Houston,AK
10560,North Salem,NY
03232,East Hebron,NH
